Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_LOW,KITT,Other,1.05,0.98,7.14,24.6,0.7,2026-07-09,,1.06,0.21,5.753,,-83.43,N,N,1
NEW_LOW,KSCP,Other,1.73,1.65,4.85,33.3,1.3,2026-07-10,,0.83,1.51,0.232,,-3.46,N,N,2
NEW_LOW,KWM,Other,0.14,0.13,7.69,12.8,0.3,2026-07-08,,-0.63,0.24,,,-2.17,N,N,1
NEW_LOW,LENZ,Other,5.59,5.23,6.88,39.5,1.3,2026-07-06,,0.71,10.4,0.003,,-3.64,N,N,3
NEW_LOW,LIQT,Other,0.74,0.7,5.71,30.0,0.3,2026-07-08,,0.97,2.5,1.707,,-0.93,N,N,2
NEW_LOW,LPSN,Other,1.84,1.69,8.88,39.8,0.3,2026-07-08,,-0.43,1.12,,,-9.64,N,N,1
NEW_LOW,LTBR,Other,8.42,7.9,6.58,29.4,0.4,2026-07-08,,1.27,168.12,,,-0.75,N,N,2
NEW_LOW,MAT,Other,13.33,12.73,4.71,36.9,0.6,2026-07-09,8.5,1.84,2.06,1.27,,1.56,N,N,3
NEW_LOW,MERC,Other,0.64,0.58,10.34,30.4,0.9,2026-07-08,,-7.73,2.17,,,-7.89,N,N,2
NEW_LOW,METC,Other,12.33,11.34,8.73,29.4,0.6,2026-07-07,,1.88,4.88,1.073,176.0,-1.09,N,N,2
NEW_LOW,METCB,Other,8.6,7.61,13.01,37.5,1.0,2026-07-10,,1.31,4.88,1.073,604.0,-1.1,N,N,3
NEW_LOW,MGN,Other,0.12,0.11,9.09,44.8,0.0,2026-07-10,11.6,0.16,2.05,0.077,,0.01,N,N,5
NEW_LOW,MIMI,Other,2.15,1.97,9.14,34.2,2.3,2026-07-09,,1.07,9.03,0.231,,-4.07,N,N,3
NEW_LOW,MIRA,Other,0.93,0.9,3.33,45.5,1.3,2026-07-09,,4.16,82.16,,,-1.28,N,N,1
NEW_LOW,MKZR,Other,1.72,1.58,8.86,52.3,1.2,2026-07-09,,0.07,0.7,1.709,,-10.13,N,N,1
NEW_LOW,MRLN,Other,4.3,4.16,3.37,22.8,0.4,2026-07-09,,-2.61,8.72,0.059,,-5.59,N,N,3
NEW_LOW,MSS,Other,0.63,0.56,12.5,38.2,0.1,2026-07-07,,0.22,0.67,6.296,,-5.72,N,N,1
